Asset Group,Issue Description,Target Resolution Time,Target Resolution Date & Time,Target Duration (Hours),Actual Response Date & Time,Actual Resolution Date & Time,Actual Duration (Minutes),Actual Operation Time(Minutes),Technicians Count,Owning Department,Work Order Department,Status,Priority,Location,Life & Safety Asset,Failure Code,Cause Code,MaintenanceType
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-02-04 00:00:00,168,2023-01-24 14:03:00,2023-01-24 15:30:00,87.0,174.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-03-06 00:00:00,168,2023-02-28 13:20:00,2023-02-28 14:50:00,90.0,180.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,6 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,360|2,2023-04-05 00:00:00,168,2023-03-26 08:05:00,2023-03-26 11:00:00,175.0,350.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-05-05 00:00:00,168,2023-04-26 11:35:00,2023-04-26 13:00:00,85.0,170.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-06-04 00:00:00,168,2023-05-28 07:00:00,2023-05-28 08:30:00,90.0,180.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2023-07-04 00:00:00,168,2023-06-25 07:00:00,2023-06-25 09:00:00,120.0,240.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-08-03 00:00:00,168,2023-07-23 07:05:00,2023-07-23 08:30:00,85.0,170.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-09-02 00:00:00,168,2023-08-23 13:05:00,2023-08-23 14:30:00,85.0,170.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,YEARLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,720|3,2023-10-02 00:00:00,168,2023-09-29 07:00:00,2023-09-29 11:00:00,240.0,720.0,3,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-11-01 00:00:00,168,2023-10-22 08:35:00,2023-10-22 10:00:00,85.0,170.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-12-01 00:00:00,168,2023-11-23 09:05:00,2023-11-23 10:30:00,85.0,170.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2023-12-31 00:00:00,168,2023-12-24 12:05:00,2023-12-24 14:00:00,115.0,230.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2024-01-30 00:00:00,168,2024-01-21 07:00:00,2024-01-21 08:30:00,90.0,180.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2024-02-29 00:00:00,168,2024-02-18 07:00:00,2024-02-18 08:30:00,90.0,180.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,6 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,360|2,2024-03-30 00:00:00,168,2024-03-20 07:00:00,2024-03-20 10:00:00,180.0,360.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2024-04-29 00:00:00,168,2024-04-27 12:05:00,2024-04-27 13:30:00,85.0,170.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-12-06 00:00:00,168,,,,,0,HVAC,,Cancelled,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2022-01-10 00:00:00,168,2022-01-03 14:15:00,2022-01-03 16:13:00,118.0,236.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-02-09 00:00:00,168,2022-01-30 08:45:00,2022-01-30 10:15:00,90.0,180.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-03-11 00:00:00,168,2022-02-27 13:05:00,2022-02-27 14:30:00,85.0,170.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,6 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,360|2,2022-04-10 00:00:00,168,2022-04-06 10:45:00,2022-04-06 13:45:00,180.0,360.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-05-10 00:00:00,168,2022-05-05 07:00:00,2022-05-05 08:30:00,90.0,180.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-06-09 00:00:00,168,2022-05-30 10:45:00,2022-05-30 12:14:00,89.0,178.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2022-07-09 00:00:00,168,2022-06-27 09:00:00,2022-06-27 10:55:00,115.0,230.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-08-08 00:00:00,168,2022-08-03 10:30:00,2022-08-03 11:58:00,88.0,176.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-09-07 00:00:00,168,2022-08-31 07:05:00,2022-08-31 08:30:00,85.0,170.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,YEARLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,720|3,2022-10-07 00:00:00,168,2022-09-26 15:00:00,2022-09-26 18:55:00,235.0,705.0,3,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-11-06 00:00:00,168,2022-11-03 09:35:00,2022-11-03 11:05:00,90.0,180.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2023-01-05 00:00:00,168,2022-12-27 07:30:00,2022-12-27 09:30:00,120.0,240.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-02-04 00:00:00,168,2023-01-24 14:00:00,2023-01-24 15:28:00,88.0,176.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-03-06 00:00:00,168,2023-02-28 14:55:00,2023-02-28 16:25:00,90.0,180.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,6 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,360|2,2023-04-05 00:00:00,168,2023-03-26 11:05:00,2023-03-26 14:00:00,175.0,350.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-05-05 00:00:00,168,2023-04-26 08:35:00,2023-04-26 10:00:00,85.0,170.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-06-04 00:00:00,168,2023-05-28 07:00:00,2023-05-28 08:30:00,90.0,180.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2023-07-04 00:00:00,168,2023-06-25 09:02:00,2023-06-25 11:00:00,118.0,236.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-08-03 00:00:00,168,2023-07-23 07:05:00,2023-07-23 08:30:00,85.0,170.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-09-02 00:00:00,168,2023-08-23 11:35:00,2023-08-23 13:00:00,85.0,170.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,YEARLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,720|3,2023-10-02 00:00:00,168,2023-09-29 19:05:00,2023-09-29 23:00:00,235.0,705.0,3,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-11-01 00:00:00,168,2023-10-22 10:05:00,2023-10-22 11:30:00,85.0,170.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-12-01 00:00:00,168,2023-11-23 10:35:00,2023-11-23 12:00:00,85.0,170.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2023-12-31 00:00:00,168,2023-12-24 09:05:00,2023-12-24 11:00:00,115.0,230.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2024-01-30 00:00:00,168,2024-01-21 07:00:00,2024-01-21 08:30:00,90.0,180.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2024-02-29 00:00:00,168,2024-02-18 08:35:00,2024-02-18 10:00:00,85.0,170.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,6 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,360|2,2024-03-30 00:00:00,168,2024-03-20 10:15:00,2024-03-20 13:15:00,180.0,360.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2024-04-29 00:00:00,168,2024-04-27 12:05:00,2024-04-27 13:30:00,85.0,170.0,2,HVAC,,Closed,Urgent,APRON CONTROL TOWER,N,,,PM
AIR HANDLING UNIT-05,YEARLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,720|3,2022-12-09 00:00:00,168,,,,,0,HVAC,,Cancelled,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-01-13 00:00:00,168,2022-01-06 03:35:00,2022-01-06 05:00:00,85.0,170.0,2,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-02-12 00:00:00,168,2022-02-04 07:00:00,2022-02-04 08:30:00,90.0,180.0,2,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2022-03-14 00:00:00,168,2022-03-08 00:05:00,2022-03-08 02:00:00,115.0,230.0,2,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-04-13 00:00:00,168,2022-04-08 19:05:00,2022-04-08 20:30:00,85.0,170.0,2,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-05-13 00:00:00,168,2022-05-05 14:10:00,2022-05-05 15:40:00,90.0,180.0,2,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,6 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,540|3,2022-06-12 00:00:00,168,2022-06-10 07:00:00,2022-06-10 10:00:00,180.0,540.0,3,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-07-12 00:00:00,168,2022-07-05 07:00:00,2022-07-05 08:30:00,90.0,180.0,2,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-08-11 00:00:00,168,2022-08-02 14:30:00,2022-08-02 15:58:00,88.0,176.0,2,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2022-09-10 00:00:00,168,2022-08-30 16:35:00,2022-08-30 18:30:00,115.0,230.0,2,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-10-10 00:00:00,168,2022-10-02 03:03:00,2022-10-02 04:30:00,87.0,174.0,2,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-11-09 00:00:00,168,2022-10-30 04:35:00,2022-10-30 06:00:00,85.0,170.0,2,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-01-08 00:00:00,168,2023-01-06 21:00:00,2023-01-06 22:25:00,85.0,170.0,2,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-02-07 00:00:00,168,2023-02-04 00:02:00,2023-02-04 01:30:00,88.0,176.0,2,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2023-03-09 00:00:00,168,2023-03-01 00:10:00,2023-03-01 02:08:00,118.0,236.0,2,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-04-08 00:00:00,168,2023-03-29 01:35:00,2023-03-29 03:05:00,90.0,180.0,2,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-05-08 00:00:00,168,2023-05-06 10:05:00,2023-05-06 11:30:00,85.0,170.0,2,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,6 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,540|3,2023-06-07 00:00:00,168,2023-06-03 00:05:00,2023-06-03 03:00:00,175.0,525.0,3,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-07-07 00:00:00,168,2023-06-25 01:05:00,2023-06-25 02:30:00,85.0,170.0,2,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-08-06 00:00:00,168,2023-08-05 11:35:00,2023-08-05 13:00:00,85.0,170.0,2,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2023-09-05 00:00:00,168,2023-08-28 22:02:00,2023-08-28 23:58:00,116.0,232.0,2,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-10-05 00:00:00,168,2023-09-27 19:05:00,2023-09-27 20:30:00,85.0,170.0,2,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-11-04 00:00:00,168,2023-10-25 00:02:00,2023-10-25 01:30:00,88.0,176.0,2,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,YEARLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,720|3,2023-12-04 00:00:00,168,2023-11-26 07:00:00,2023-11-26 11:00:00,240.0,720.0,3,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2024-01-03 00:00:00,168,2023-12-24 01:05:00,2023-12-24 02:30:00,85.0,170.0,2,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2024-02-02 00:00:00,168,2024-01-27 01:35:00,2024-01-27 03:05:00,90.0,180.0,2,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2024-03-03 00:00:00,168,2024-02-25 00:05:00,2024-02-25 02:00:00,115.0,230.0,2,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2024-04-02 00:00:00,168,2024-03-26 00:05:00,2024-03-26 01:30:00,85.0,170.0,2,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2024-05-02 00:00:00,168,2024-04-24 07:05:00,2024-04-24 08:30:00,85.0,170.0,2,HVAC,,Closed,Urgent,BASEMENT AREA 004,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-11-15,168,,,,,0,HVAC,,Cancelled,Urgent,GROUND FLOOR AREA 001,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2022-12-15,168,,,,,0,HVAC,,Cancelled,Urgent,GROUND FLOOR AREA 001,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-01-19,168,2022-01-10 07:10:00,2022-01-10 08:35:00,85.0,170.0,2,HVAC,,Closed,Urgent,GROUND FLOOR AREA 001,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-02-18,168,2022-02-09 19:10:00,2022-02-09 20:38:00,88.0,176.0,2,HVAC,,Closed,Urgent,GROUND FLOOR AREA 001,N,,,PM
AIR HANDLING UNIT-05,6 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,540|3,2022-03-20,168,2022-03-17 11:50:00,2022-03-17 14:45:00,175.0,525.0,3,HVAC,,Closed,Urgent,GROUND FLOOR AREA 001,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-04-19,168,2022-04-16 01:35:00,2022-04-16 03:00:00,85.0,170.0,2,HVAC,,Closed,Urgent,GROUND FLOOR AREA 001,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-05-19,168,2022-05-08 19:00:00,2022-05-08 20:28:00,88.0,176.0,2,HVAC,,Closed,Urgent,GROUND FLOOR AREA 001,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2022-06-18,168,2022-06-06 19:30:00,2022-06-06 21:28:00,118.0,236.0,2,HVAC,,Closed,Urgent,GROUND FLOOR AREA 001,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-07-18,168,2022-07-15 07:00:00,2022-07-15 08:30:00,90.0,180.0,2,HVAC,,Closed,Urgent,GROUND FLOOR AREA 001,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-08-17,168,2022-08-12 12:03:00,2022-08-12 13:30:00,87.0,174.0,2,HVAC,,Closed,Urgent,GROUND FLOOR AREA 001,N,,,PM
AIR HANDLING UNIT-05,YEARLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,720|3,2022-09-16,168,2022-09-09 07:05:00,2022-09-09 11:00:00,235.0,705.0,3,HVAC,,Closed,Urgent,GROUND FLOOR AREA 001,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2022-10-16,168,2022-10-10 19:05:00,2022-10-10 20:30:00,85.0,170.0,2,HVAC,,Closed,Urgent,GROUND FLOOR AREA 001,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-01-14,168,2023-01-06 07:05:00,2023-01-06 08:30:00,85.0,170.0,2,HVAC,,Closed,Urgent,GROUND FLOOR AREA 001,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-02-13,168,2023-02-11 16:05:00,2023-02-11 17:30:00,85.0,170.0,2,HVAC,,Closed,Urgent,GROUND FLOOR AREA 001,N,,,PM
AIR HANDLING UNIT-05,6 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,540|3,2023-03-15,168,2023-03-09 13:05:00,2023-03-09 16:00:00,175.0,525.0,3,HVAC,,Closed,Urgent,GROUND FLOOR AREA 001,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-04-14,168,2023-04-06 03:05:00,2023-04-06 04:30:00,85.0,170.0,2,HVAC,,Closed,Urgent,GROUND FLOOR AREA 001,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-05-14,168,2023-05-12 00:05:00,2023-05-12 01:33:00,88.0,176.0,2,HVAC,,Closed,Urgent,GROUND FLOOR AREA 001,N,,,PM
AIR HANDLING UNIT-05,3 MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,240|2,2023-06-13,168,2023-06-04 07:00:00,2023-06-04 09:00:00,120.0,240.0,2,HVAC,,Closed,Urgent,GROUND FLOOR AREA 001,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-07-13,168,2023-07-07 07:00:00,2023-07-07 08:30:00,90.0,180.0,2,HVAC,,Closed,Urgent,GROUND FLOOR AREA 001,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-08-12,168,2023-08-05 10:05:00,2023-08-05 11:30:00,85.0,170.0,2,HVAC,,Closed,Urgent,GROUND FLOOR AREA 001,N,,,PM
AIR HANDLING UNIT-05,YEARLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,720|3,2023-09-11,168,2023-09-03 14:35:00,2023-09-03 18:30:00,235.0,705.0,3,HVAC,,Closed,Urgent,GROUND FLOOR AREA 001,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-10-11,168,2023-10-03 00:03:00,2023-10-03 01:30:00,87.0,174.0,2,HVAC,,Closed,Urgent,GROUND FLOOR AREA 001,N,,,PM
AIR HANDLING UNIT-05,MONTHLY PREVENTIVE MAINTENANCE OF AIR HANDLING UNIT-05,180|2,2023-11-10,168,2023-10-31 07:00:00,2023-10-31 08:30:00,90.0,180.0,2,HVAC,,Closed,Urgent,GROUND FLOOR AREA 001,N,,,PM
